Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634840118,106.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634840118,-0.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634840118,-110.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634843589,0.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634843589,61.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634843589,-0.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634843589,-57.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634843591,111.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634843591,-4.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,634845159,9.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634845159,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845361,-1.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845361,-227.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845361,-2934.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845361,5.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845361,632.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845361,3.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634845365,79.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634845365,0.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845365,-101.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845365,-0.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634845369,20.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845369,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845516,89.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634845516,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634845707,0.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634845707,58.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845707,-1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845707,-215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634845708,0.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634845708,108.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845708,-1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634845708,-215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634845988,52.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634845989,39.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634846076,57.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634846077,-14.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634846793,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634846793,5.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634846793,0.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634847759,110.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634847759,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634847760,42.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634847760,0.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634847760,-1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634847760,-215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,634848124,143.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634848124,-6.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,634848125,40.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634848125,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848370,2399.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848370,14.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848370,-1.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848370,-172.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848523,0.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848523,57.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848523,-1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848523,-215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848524,106.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634848524,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634849140,-183.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634849140,-1.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634849140,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634850170,2777.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634850170,16.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634850170,0.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634850170,90.39,Not Applicable,
